hotel_id,title,description,total_inventory,total_reserved
814,room_type_2,double bedroom,10,10
814,room_type_3,queen size,10,10
815,room_type_1,single bedroom,10,10
815,room_type_2,double bedroom,10,10
815,room_type_3,queen size,10,10
816,room_type_1,single bedroom,10,10
816,room_type_2,double bedroom,10,10
816,room_type_5,suite,10,10
817,room_type_1,single bedroom,10,10
817,room_type_2,double bedroom,10,10
817,room_type_4,king size,10,10
818,room_type_1,single bedroom,10,10
818,room_type_2,double bedroom,10,10
818,room_type_3,queen size,10,10
819,room_type_1,single bedroom,10,10
819,room_type_2,double bedroom,10,10
819,room_type_6,apartment,10,10
820,room_type_1,single bedroom,10,10
820,room_type_2,double bedroom,10,10
820,room_type_3,queen size,10,10
821,room_type_1,single bedroom,10,10
821,room_type_2,double bedroom,10,10
821,room_type_3,queen size,10,10
822,room_type_1,single bedroom,10,10
822,room_type_2,double bedroom,10,10
822,room_type_5,suite,10,10
823,room_type_1,single bedroom,10,10
823,room_type_2,double bedroom,10,10
823,room_type_5,suite,10,10
824,room_type_1,single bedroom,10,10
824,room_type_2,double bedroom,10,10
824,room_type_3,queen size,10,10
825,room_type_1,single bedroom,10,10
825,room_type_2,double bedroom,10,10
825,room_type_4,king size,10,10
826,room_type_1,single bedroom,10,10
826,room_type_2,double bedroom,10,10
826,room_type_5,suite,10,10
827,room_type_1,single bedroom,10,10
827,room_type_2,double bedroom,10,10
827,room_type_5,suite,10,10
828,room_type_1,single bedroom,10,10
828,room_type_2,double bedroom,10,10
828,room_type_5,suite,10,10
829,room_type_1,single bedroom,10,10
829,room_type_2,double bedroom,10,10
829,room_type_6,apartment,10,10
830,room_type_1,single bedroom,10,10
830,room_type_2,double bedroom,10,10
830,room_type_3,queen size,10,10
831,room_type_1,single bedroom,10,10
831,room_type_2,double bedroom,10,10
831,room_type_6,apartment,10,10
832,room_type_1,single bedroom,10,10
832,room_type_2,double bedroom,10,10
832,room_type_4,king size,10,10
833,room_type_1,single bedroom,10,10
833,room_type_2,double bedroom,10,10
833,room_type_3,queen size,10,10
834,room_type_1,single bedroom,10,10
834,room_type_2,double bedroom,10,10
834,room_type_5,suite,10,10
835,room_type_1,single bedroom,10,10
835,room_type_2,double bedroom,10,10
835,room_type_3,queen size,10,10
836,room_type_1,single bedroom,10,10
836,room_type_2,double bedroom,10,10
836,room_type_3,queen size,10,10
837,room_type_1,single bedroom,10,10
837,room_type_2,double bedroom,10,10
837,room_type_4,king size,10,10
838,room_type_1,single bedroom,10,10
838,room_type_2,double bedroom,10,10
838,room_type_5,suite,10,10
839,room_type_1,single bedroom,10,10
839,room_type_2,double bedroom,10,10
839,room_type_3,queen size,10,10
840,room_type_1,single bedroom,10,10
840,room_type_2,double bedroom,10,10
840,room_type_5,suite,10,10
841,room_type_1,single bedroom,10,10
841,room_type_2,double bedroom,10,10
841,room_type_6,apartment,10,10
842,room_type_1,single bedroom,10,10
842,room_type_2,double bedroom,10,10
842,room_type_3,queen size,10,10
843,room_type_1,single bedroom,10,10
843,room_type_2,double bedroom,10,10
843,room_type_4,king size,10,10
844,room_type_1,single bedroom,10,10
844,room_type_2,double bedroom,10,10
844,room_type_4,king size,10,10
845,room_type_1,single bedroom,10,10
845,room_type_2,double bedroom,10,10
845,room_type_3,queen size,10,10
846,room_type_1,single bedroom,10,10
846,room_type_2,double bedroom,10,10
846,room_type_6,apartment,10,10
847,room_type_1,single bedroom,10,10
847,room_type_2,double bedroom,10,10
847,room_type_3,queen size,10,10
848,room_type_1,single bedroom,10,10
848,room_type_2,double bedroom,10,10
848,room_type_6,apartment,10,10
849,room_type_1,single bedroom,10,10
849,room_type_2,double bedroom,10,10
849,room_type_6,apartment,10,10
850,room_type_1,single bedroom,10,10
850,room_type_2,double bedroom,10,10
850,room_type_4,king size,10,10
851,room_type_1,single bedroom,10,10
851,room_type_2,double bedroom,10,10
851,room_type_5,suite,10,10
852,room_type_1,single bedroom,10,10
852,room_type_2,double bedroom,10,10
852,room_type_5,suite,10,10
853,room_type_1,single bedroom,10,10
853,room_type_2,double bedroom,10,10
853,room_type_6,apartment,10,10
854,room_type_1,single bedroom,10,10
854,room_type_2,double bedroom,10,10
854,room_type_6,apartment,10,10
855,room_type_1,single bedroom,10,10
855,room_type_2,double bedroom,10,10
855,room_type_5,suite,10,10
856,room_type_1,single bedroom,10,10
856,room_type_2,double bedroom,10,10
856,room_type_6,apartment,10,10
857,room_type_1,single bedroom,10,10
857,room_type_2,double bedroom,10,10
857,room_type_3,queen size,10,10
858,room_type_1,single bedroom,10,10
858,room_type_2,double bedroom,10,10
858,room_type_6,apartment,10,10
859,room_type_1,single bedroom,10,10
859,room_type_2,double bedroom,10,10
859,room_type_4,king size,10,10
860,room_type_1,single bedroom,10,10
860,room_type_2,double bedroom,10,10
860,room_type_5,suite,10,10
861,room_type_1,single bedroom,10,10
861,room_type_2,double bedroom,10,10
861,room_type_6,apartment,10,10
862,room_type_1,single bedroom,10,10
862,room_type_2,double bedroom,10,10
862,room_type_6,apartment,10,10
863,room_type_1,single bedroom,10,10
863,room_type_2,double bedroom,10,10
863,room_type_6,apartment,10,10
864,room_type_1,single bedroom,10,10
864,room_type_2,double bedroom,10,10
864,room_type_5,suite,10,10
865,room_type_1,single bedroom,10,10
865,room_type_2,double bedroom,10,10
865,room_type_4,king size,10,10
866,room_type_1,single bedroom,10,10
866,room_type_2,double bedroom,10,10
866,room_type_3,queen size,10,10
867,room_type_1,single bedroom,10,10
867,room_type_2,double bedroom,10,10
867,room_type_4,king size,10,10
868,room_type_1,single bedroom,10,10
868,room_type_2,double bedroom,10,10
868,room_type_4,king size,10,10
869,room_type_1,single bedroom,10,10
869,room_type_2,double bedroom,10,10
869,room_type_5,suite,10,10
870,room_type_1,single bedroom,10,10
870,room_type_2,double bedroom,10,10
870,room_type_5,suite,10,10
871,room_type_1,single bedroom,10,10
871,room_type_2,double bedroom,10,10
871,room_type_5,suite,10,10
872,room_type_1,single bedroom,10,10
872,room_type_2,double bedroom,10,10
872,room_type_4,king size,10,10
873,room_type_1,single bedroom,10,10
873,room_type_2,double bedroom,10,10
873,room_type_6,apartment,10,10
874,room_type_1,single bedroom,10,10
874,room_type_2,double bedroom,10,10
874,room_type_5,suite,10,10
875,room_type_1,single bedroom,10,10
875,room_type_2,double bedroom,10,10
875,room_type_5,suite,10,10
876,room_type_1,single bedroom,10,10
876,room_type_2,double bedroom,10,10
876,room_type_3,queen size,10,10
877,room_type_1,single bedroom,10,10
877,room_type_2,double bedroom,10,10
877,room_type_3,queen size,10,10
878,room_type_1,single bedroom,10,10
878,room_type_2,double bedroom,10,10
878,room_type_4,king size,10,10
879,room_type_1,single bedroom,10,10
879,room_type_2,double bedroom,10,10
879,room_type_3,queen size,10,10
880,room_type_1,single bedroom,10,10
880,room_type_2,double bedroom,10,10
880,room_type_5,suite,10,10
881,room_type_1,single bedroom,10,10
881,room_type_2,double bedroom,10,10
881,room_type_4,king size,10,10
882,room_type_1,single bedroom,10,10
882,room_type_2,double bedroom,10,10
882,room_type_3,queen size,10,10
883,room_type_1,single bedroom,10,10
883,room_type_2,double bedroom,10,10
883,room_type_6,apartment,10,10
884,room_type_1,single bedroom,10,10
884,room_type_2,double bedroom,10,10
884,room_type_4,king size,10,10
885,room_type_1,single bedroom,10,10
885,room_type_2,double bedroom,10,10
885,room_type_6,apartment,10,10
886,room_type_1,single bedroom,10,10
886,room_type_2,double bedroom,10,10
886,room_type_3,queen size,10,10
887,room_type_1,single bedroom,10,10
887,room_type_2,double bedroom,10,10
887,room_type_6,apartment,10,10
888,room_type_1,single bedroom,10,10
888,room_type_2,double bedroom,10,10
888,room_type_4,king size,10,10
889,room_type_1,single bedroom,10,10
889,room_type_2,double bedroom,10,10
889,room_type_3,queen size,10,10
890,room_type_1,single bedroom,10,10
890,room_type_2,double bedroom,10,10
890,room_type_5,suite,10,10
891,room_type_1,single bedroom,10,10
891,room_type_2,double bedroom,10,10
891,room_type_4,king size,10,10
892,room_type_1,single bedroom,10,10
892,room_type_2,double bedroom,10,10
892,room_type_3,queen size,10,10
893,room_type_1,single bedroom,10,10
893,room_type_2,double bedroom,10,10
893,room_type_6,apartment,10,10
894,room_type_1,single bedroom,10,10
894,room_type_2,double bedroom,10,10
894,room_type_4,king size,10,10
895,room_type_1,single bedroom,10,10
895,room_type_2,double bedroom,10,10
895,room_type_6,apartment,10,10
896,room_type_1,single bedroom,10,10
896,room_type_2,double bedroom,10,10
896,room_type_3,queen size,10,10
897,room_type_1,single bedroom,10,10
897,room_type_2,double bedroom,10,10
897,room_type_3,queen size,10,10
898,room_type_1,single bedroom,10,10
898,room_type_2,double bedroom,10,10
898,room_type_3,queen size,10,10
899,room_type_1,single bedroom,10,10
899,room_type_2,double bedroom,10,10
899,room_type_4,king size,10,10
900,room_type_1,single bedroom,10,10
900,room_type_2,double bedroom,10,10
900,room_type_3,queen size,10,10
901,room_type_1,single bedroom,10,10
901,room_type_2,double bedroom,10,10
901,room_type_5,suite,10,10
902,room_type_1,single bedroom,10,10
902,room_type_2,double bedroom,10,10
902,room_type_6,apartment,10,10
903,room_type_1,single bedroom,10,10
903,room_type_2,double bedroom,10,10
903,room_type_5,suite,10,10
904,room_type_1,single bedroom,10,10
904,room_type_2,double bedroom,10,10
904,room_type_6,apartment,10,10
905,room_type_1,single bedroom,10,10
905,room_type_2,double bedroom,10,10
905,room_type_6,apartment,10,10
906,room_type_1,single bedroom,10,10
906,room_type_2,double bedroom,10,10
906,room_type_5,suite,10,10
907,room_type_1,single bedroom,10,10
907,room_type_2,double bedroom,10,10
907,room_type_4,king size,10,10
908,room_type_1,single bedroom,10,10
908,room_type_2,double bedroom,10,10
908,room_type_3,queen size,10,10
909,room_type_1,single bedroom,10,10
909,room_type_2,double bedroom,10,10
909,room_type_5,suite,10,10
910,room_type_1,single bedroom,10,10
910,room_type_2,double bedroom,10,10
910,room_type_4,king size,10,10
911,room_type_1,single bedroom,10,10
911,room_type_2,double bedroom,10,10
911,room_type_6,apartment,10,10
912,room_type_1,single bedroom,10,10
912,room_type_2,double bedroom,10,10
912,room_type_4,king size,10,10
913,room_type_1,single bedroom,10,10
913,room_type_2,double bedroom,10,10
913,room_type_3,queen size,10,10
914,room_type_1,single bedroom,10,10
914,room_type_2,double bedroom,10,10
914,room_type_3,queen size,10,10
915,room_type_1,single bedroom,10,10
915,room_type_2,double bedroom,10,10
915,room_type_5,suite,10,10
916,room_type_1,single bedroom,10,10
916,room_type_2,double bedroom,10,10
916,room_type_3,queen size,10,10
917,room_type_1,single bedroom,10,10
917,room_type_2,double bedroom,10,10
917,room_type_6,apartment,10,10
918,room_type_1,single bedroom,10,10
918,room_type_2,double bedroom,10,10
918,room_type_3,queen size,10,10
919,room_type_1,single bedroom,10,10
919,room_type_2,double bedroom,10,10
919,room_type_4,king size,10,10
920,room_type_1,single bedroom,10,10
920,room_type_2,double bedroom,10,10
920,room_type_3,queen size,10,10
921,room_type_1,single bedroom,10,10
921,room_type_2,double bedroom,10,10
921,room_type_6,apartment,10,10
922,room_type_1,single bedroom,10,10
922,room_type_2,double bedroom,10,10
922,room_type_4,king size,10,10
923,room_type_1,single bedroom,10,10
923,room_type_2,double bedroom,10,10
923,room_type_4,king size,10,10
924,room_type_1,single bedroom,10,10
924,room_type_2,double bedroom,10,10
924,room_type_5,suite,10,10
925,room_type_1,single bedroom,10,10
925,room_type_2,double bedroom,10,10
925,room_type_4,king size,10,10
926,room_type_1,single bedroom,10,10
926,room_type_2,double bedroom,10,10
926,room_type_4,king size,10,10
927,room_type_1,single bedroom,10,10
927,room_type_2,double bedroom,10,10
927,room_type_5,suite,10,10
928,room_type_1,single bedroom,10,10
928,room_type_2,double bedroom,10,10
928,room_type_6,apartment,10,10
929,room_type_1,single bedroom,10,10
929,room_type_2,double bedroom,10,10
929,room_type_6,apartment,10,10
930,room_type_1,single bedroom,10,10
930,room_type_2,double bedroom,10,10
930,room_type_6,apartment,10,10
931,room_type_1,single bedroom,10,10
931,room_type_2,double bedroom,10,10
931,room_type_6,apartment,10,10
932,room_type_1,single bedroom,10,10
932,room_type_2,double bedroom,10,10
932,room_type_4,king size,10,10
933,room_type_1,single bedroom,10,10
933,room_type_2,double bedroom,10,10
933,room_type_3,queen size,10,10
934,room_type_1,single bedroom,10,10
934,room_type_2,double bedroom,10,10
934,room_type_4,king size,10,10
935,room_type_1,single bedroom,10,10
935,room_type_2,double bedroom,10,10
935,room_type_6,apartment,10,10
936,room_type_1,single bedroom,10,10
936,room_type_2,double bedroom,10,10
936,room_type_6,apartment,10,10
937,room_type_1,single bedroom,10,10
937,room_type_2,double bedroom,10,10
937,room_type_6,apartment,10,10
938,room_type_1,single bedroom,10,10
938,room_type_2,double bedroom,10,10
938,room_type_3,queen size,10,10
939,room_type_1,single bedroom,10,10
939,room_type_2,double bedroom,10,10
939,room_type_6,apartment,10,10
940,room_type_1,single bedroom,10,10
940,room_type_2,double bedroom,10,10
940,room_type_3,queen size,10,10
941,room_type_1,single bedroom,10,10
941,room_type_2,double bedroom,10,10
941,room_type_4,king size,10,10
942,room_type_1,single bedroom,10,10
942,room_type_2,double bedroom,10,10
942,room_type_3,queen size,10,10
943,room_type_1,single bedroom,10,10
943,room_type_2,double bedroom,10,10
943,room_type_3,queen size,10,10
944,room_type_1,single bedroom,10,10
944,room_type_2,double bedroom,10,10
944,room_type_3,queen size,10,10
945,room_type_1,single bedroom,10,10
945,room_type_2,double bedroom,10,10
945,room_type_4,king size,10,10
946,room_type_1,single bedroom,10,10
946,room_type_2,double bedroom,10,10
946,room_type_6,apartment,10,10
947,room_type_1,single bedroom,10,10
947,room_type_2,double bedroom,10,10
947,room_type_4,king size,10,10
948,room_type_1,single bedroom,10,10
948,room_type_2,double bedroom,10,10
948,room_type_6,apartment,10,10
949,room_type_1,single bedroom,10,10
949,room_type_2,double bedroom,10,10
949,room_type_6,apartment,10,10
950,room_type_1,single bedroom,10,10
950,room_type_2,double bedroom,10,10
950,room_type_6,apartment,10,10
951,room_type_1,single bedroom,10,10
951,room_type_2,double bedroom,10,10
951,room_type_5,suite,10,10
952,room_type_1,single bedroom,10,10
952,room_type_2,double bedroom,10,10
952,room_type_6,apartment,10,10
953,room_type_1,single bedroom,10,10
953,room_type_2,double bedroom,10,10
953,room_type_5,suite,10,10
954,room_type_1,single bedroom,10,10
954,room_type_2,double bedroom,10,10
954,room_type_5,suite,10,10
955,room_type_1,single bedroom,10,10
955,room_type_2,double bedroom,10,10
955,room_type_6,apartment,10,10
956,room_type_1,single bedroom,10,10
956,room_type_2,double bedroom,10,10
956,room_type_4,king size,10,10
957,room_type_1,single bedroom,10,10
957,room_type_2,double bedroom,10,10
957,room_type_6,apartment,10,10
958,room_type_1,single bedroom,10,10
958,room_type_2,double bedroom,10,10
958,room_type_4,king size,10,10
959,room_type_1,single bedroom,10,10
959,room_type_2,double bedroom,10,10
959,room_type_6,apartment,10,10
960,room_type_1,single bedroom,10,10
960,room_type_2,double bedroom,10,10
960,room_type_6,apartment,10,10
961,room_type_1,single bedroom,10,10
961,room_type_2,double bedroom,10,10
961,room_type_6,apartment,10,10
962,room_type_1,single bedroom,10,10
962,room_type_2,double bedroom,10,10
962,room_type_5,suite,10,10
963,room_type_1,single bedroom,10,10
963,room_type_2,double bedroom,10,10
963,room_type_6,apartment,10,10
964,room_type_1,single bedroom,10,10
964,room_type_2,double bedroom,10,10
964,room_type_3,queen size,10,10
965,room_type_1,single bedroom,10,10
965,room_type_2,double bedroom,10,10
965,room_type_3,queen size,10,10
966,room_type_1,single bedroom,10,10
966,room_type_2,double bedroom,10,10
966,room_type_6,apartment,10,10
967,room_type_1,single bedroom,10,10
967,room_type_2,double bedroom,10,10
967,room_type_5,suite,10,10
968,room_type_1,single bedroom,10,10
968,room_type_2,double bedroom,10,10
968,room_type_3,queen size,10,10
969,room_type_1,single bedroom,10,10
969,room_type_2,double bedroom,10,10
969,room_type_4,king size,10,10
970,room_type_1,single bedroom,10,10
970,room_type_2,double bedroom,10,10
970,room_type_4,king size,10,10
971,room_type_1,single bedroom,10,10
971,room_type_2,double bedroom,10,10
971,room_type_6,apartment,10,10
972,room_type_1,single bedroom,10,10
972,room_type_2,double bedroom,10,10
972,room_type_4,king size,10,10
973,room_type_1,single bedroom,10,10
973,room_type_2,double bedroom,10,10
973,room_type_4,king size,10,10
974,room_type_1,single bedroom,10,10
974,room_type_2,double bedroom,10,10
974,room_type_5,suite,10,10
975,room_type_1,single bedroom,10,10
975,room_type_2,double bedroom,10,10
975,room_type_3,queen size,10,10
976,room_type_1,single bedroom,10,10
976,room_type_2,double bedroom,10,10
976,room_type_3,queen size,10,10
977,room_type_1,single bedroom,10,10
977,room_type_2,double bedroom,10,10
977,room_type_4,king size,10,10
978,room_type_1,single bedroom,10,10
978,room_type_2,double bedroom,10,10
978,room_type_6,apartment,10,10
979,room_type_1,single bedroom,10,10
979,room_type_2,double bedroom,10,10
979,room_type_6,apartment,10,10
980,room_type_1,single bedroom,10,10
980,room_type_2,double bedroom,10,10
980,room_type_4,king size,10,10
981,room_type_1,single bedroom,10,10
981,room_type_2,double bedroom,10,10
981,room_type_3,queen size,10,10
982,room_type_1,single bedroom,10,10
982,room_type_2,double bedroom,10,10
982,room_type_5,suite,10,10
983,room_type_1,single bedroom,10,10
983,room_type_2,double bedroom,10,10
983,room_type_6,apartment,10,10
984,room_type_1,single bedroom,10,10
984,room_type_2,double bedroom,10,10
984,room_type_3,queen size,10,10
985,room_type_1,single bedroom,10,10
985,room_type_2,double bedroom,10,10
985,room_type_4,king size,10,10
986,room_type_1,single bedroom,10,10
986,room_type_2,double bedroom,10,10
986,room_type_3,queen size,10,10
987,room_type_1,single bedroom,10,10
987,room_type_2,double bedroom,10,10
987,room_type_3,queen size,10,10
988,room_type_1,single bedroom,10,10
988,room_type_2,double bedroom,10,10
988,room_type_4,king size,10,10
989,room_type_1,single bedroom,10,10
989,room_type_2,double bedroom,10,10
989,room_type_3,queen size,10,10
990,room_type_1,single bedroom,10,10
990,room_type_2,double bedroom,10,10
990,room_type_6,apartment,10,10
991,room_type_1,single bedroom,10,10
991,room_type_2,double bedroom,10,10
991,room_type_4,king size,10,10
992,room_type_1,single bedroom,10,10
992,room_type_2,double bedroom,10,10
992,room_type_5,suite,10,10
993,room_type_1,single bedroom,10,10
993,room_type_2,double bedroom,10,10
993,room_type_3,queen size,10,10
994,room_type_1,single bedroom,10,10
994,room_type_2,double bedroom,10,10
994,room_type_4,king size,10,10
995,room_type_1,single bedroom,10,10
995,room_type_2,double bedroom,10,10
995,room_type_5,suite,10,10
996,room_type_1,single bedroom,10,10
996,room_type_2,double bedroom,10,10
996,room_type_6,apartment,10,10
997,room_type_1,single bedroom,10,10
997,room_type_2,double bedroom,10,10
997,room_type_5,suite,10,10
998,room_type_1,single bedroom,10,10
998,room_type_2,double bedroom,10,10
998,room_type_4,king size,10,10
999,room_type_1,single bedroom,10,10
999,room_type_2,double bedroom,10,10
999,room_type_6,apartment,10,10
1000,room_type_1,single bedroom,10,10
1000,room_type_2,double bedroom,10,10
1000,room_type_4,king size,10,10
