hotel_id,room_floor_id,roomtype_id
779,205,room_type_1
779,305,room_type_2
779,405,room_type_4
779,206,room_type_1
779,306,room_type_2
779,406,room_type_4
779,207,room_type_1
779,307,room_type_2
779,407,room_type_4
779,208,room_type_1
779,308,room_type_2
779,408,room_type_4
779,209,room_type_1
779,309,room_type_2
779,409,room_type_4
780,200,room_type_1
780,300,room_type_2
780,400,room_type_4
780,201,room_type_1
780,301,room_type_2
780,401,room_type_4
780,202,room_type_1
780,302,room_type_2
780,402,room_type_4
780,203,room_type_1
780,303,room_type_2
780,403,room_type_4
780,204,room_type_1
780,304,room_type_2
780,404,room_type_4
780,205,room_type_1
780,305,room_type_2
780,405,room_type_4
780,206,room_type_1
780,306,room_type_2
780,406,room_type_4
780,207,room_type_1
780,307,room_type_2
780,407,room_type_4
780,208,room_type_1
780,308,room_type_2
780,408,room_type_4
780,209,room_type_1
780,309,room_type_2
780,409,room_type_4
781,200,room_type_1
781,300,room_type_2
781,400,room_type_5
781,201,room_type_1
781,301,room_type_2
781,401,room_type_5
781,202,room_type_1
781,302,room_type_2
781,402,room_type_5
781,203,room_type_1
781,303,room_type_2
781,403,room_type_5
781,204,room_type_1
781,304,room_type_2
781,404,room_type_5
781,205,room_type_1
781,305,room_type_2
781,405,room_type_5
781,206,room_type_1
781,306,room_type_2
781,406,room_type_5
781,207,room_type_1
781,307,room_type_2
781,407,room_type_5
781,208,room_type_1
781,308,room_type_2
781,408,room_type_5
781,209,room_type_1
781,309,room_type_2
781,409,room_type_5
782,200,room_type_1
782,300,room_type_2
782,400,room_type_6
782,201,room_type_1
782,301,room_type_2
782,401,room_type_6
782,202,room_type_1
782,302,room_type_2
782,402,room_type_6
782,203,room_type_1
782,303,room_type_2
782,403,room_type_6
782,204,room_type_1
782,304,room_type_2
782,404,room_type_6
782,205,room_type_1
782,305,room_type_2
782,405,room_type_6
782,206,room_type_1
782,306,room_type_2
782,406,room_type_6
782,207,room_type_1
782,307,room_type_2
782,407,room_type_6
782,208,room_type_1
782,308,room_type_2
782,408,room_type_6
782,209,room_type_1
782,309,room_type_2
782,409,room_type_6
783,200,room_type_1
783,300,room_type_2
783,400,room_type_5
783,201,room_type_1
783,301,room_type_2
783,401,room_type_5
783,202,room_type_1
783,302,room_type_2
783,402,room_type_5
783,203,room_type_1
783,303,room_type_2
783,403,room_type_5
783,204,room_type_1
783,304,room_type_2
783,404,room_type_5
783,205,room_type_1
783,305,room_type_2
783,405,room_type_5
783,206,room_type_1
783,306,room_type_2
783,406,room_type_5
783,207,room_type_1
783,307,room_type_2
783,407,room_type_5
783,208,room_type_1
783,308,room_type_2
783,408,room_type_5
783,209,room_type_1
783,309,room_type_2
783,409,room_type_5
784,200,room_type_1
784,300,room_type_2
784,400,room_type_4
784,201,room_type_1
784,301,room_type_2
784,401,room_type_4
784,202,room_type_1
784,302,room_type_2
784,402,room_type_4
784,203,room_type_1
784,303,room_type_2
784,403,room_type_4
784,204,room_type_1
784,304,room_type_2
784,404,room_type_4
784,205,room_type_1
784,305,room_type_2
784,405,room_type_4
784,206,room_type_1
784,306,room_type_2
784,406,room_type_4
784,207,room_type_1
784,307,room_type_2
784,407,room_type_4
784,208,room_type_1
784,308,room_type_2
784,408,room_type_4
784,209,room_type_1
784,309,room_type_2
784,409,room_type_4
785,200,room_type_1
785,300,room_type_2
785,400,room_type_6
785,201,room_type_1
785,301,room_type_2
785,401,room_type_6
785,202,room_type_1
785,302,room_type_2
785,402,room_type_6
785,203,room_type_1
785,303,room_type_2
785,403,room_type_6
785,204,room_type_1
785,304,room_type_2
785,404,room_type_6
785,205,room_type_1
785,305,room_type_2
785,405,room_type_6
785,206,room_type_1
785,306,room_type_2
785,406,room_type_6
785,207,room_type_1
785,307,room_type_2
785,407,room_type_6
785,208,room_type_1
785,308,room_type_2
785,408,room_type_6
785,209,room_type_1
785,309,room_type_2
785,409,room_type_6
786,200,room_type_1
786,300,room_type_2
786,400,room_type_6
786,201,room_type_1
786,301,room_type_2
786,401,room_type_6
786,202,room_type_1
786,302,room_type_2
786,402,room_type_6
786,203,room_type_1
786,303,room_type_2
786,403,room_type_6
786,204,room_type_1
786,304,room_type_2
786,404,room_type_6
786,205,room_type_1
786,305,room_type_2
786,405,room_type_6
786,206,room_type_1
786,306,room_type_2
786,406,room_type_6
786,207,room_type_1
786,307,room_type_2
786,407,room_type_6
786,208,room_type_1
786,308,room_type_2
786,408,room_type_6
786,209,room_type_1
786,309,room_type_2
786,409,room_type_6
787,200,room_type_1
787,300,room_type_2
787,400,room_type_6
787,201,room_type_1
787,301,room_type_2
787,401,room_type_6
787,202,room_type_1
787,302,room_type_2
787,402,room_type_6
787,203,room_type_1
787,303,room_type_2
787,403,room_type_6
787,204,room_type_1
787,304,room_type_2
787,404,room_type_6
787,205,room_type_1
787,305,room_type_2
787,405,room_type_6
787,206,room_type_1
787,306,room_type_2
787,406,room_type_6
787,207,room_type_1
787,307,room_type_2
787,407,room_type_6
787,208,room_type_1
787,308,room_type_2
787,408,room_type_6
787,209,room_type_1
787,309,room_type_2
787,409,room_type_6
788,200,room_type_1
788,300,room_type_2
788,400,room_type_5
788,201,room_type_1
788,301,room_type_2
788,401,room_type_5
788,202,room_type_1
788,302,room_type_2
788,402,room_type_5
788,203,room_type_1
788,303,room_type_2
788,403,room_type_5
788,204,room_type_1
788,304,room_type_2
788,404,room_type_5
788,205,room_type_1
788,305,room_type_2
788,405,room_type_5
788,206,room_type_1
788,306,room_type_2
788,406,room_type_5
788,207,room_type_1
788,307,room_type_2
788,407,room_type_5
788,208,room_type_1
788,308,room_type_2
788,408,room_type_5
788,209,room_type_1
788,309,room_type_2
788,409,room_type_5
789,200,room_type_1
789,300,room_type_2
789,400,room_type_6
789,201,room_type_1
789,301,room_type_2
789,401,room_type_6
789,202,room_type_1
789,302,room_type_2
789,402,room_type_6
789,203,room_type_1
789,303,room_type_2
789,403,room_type_6
789,204,room_type_1
789,304,room_type_2
789,404,room_type_6
789,205,room_type_1
789,305,room_type_2
789,405,room_type_6
789,206,room_type_1
789,306,room_type_2
789,406,room_type_6
789,207,room_type_1
789,307,room_type_2
789,407,room_type_6
789,208,room_type_1
789,308,room_type_2
789,408,room_type_6
789,209,room_type_1
789,309,room_type_2
789,409,room_type_6
790,200,room_type_1
790,300,room_type_2
790,400,room_type_4
790,201,room_type_1
790,301,room_type_2
790,401,room_type_4
790,202,room_type_1
790,302,room_type_2
790,402,room_type_4
790,203,room_type_1
790,303,room_type_2
790,403,room_type_4
790,204,room_type_1
790,304,room_type_2
790,404,room_type_4
790,205,room_type_1
790,305,room_type_2
790,405,room_type_4
790,206,room_type_1
790,306,room_type_2
790,406,room_type_4
790,207,room_type_1
790,307,room_type_2
790,407,room_type_4
790,208,room_type_1
790,308,room_type_2
790,408,room_type_4
790,209,room_type_1
790,309,room_type_2
790,409,room_type_4
791,200,room_type_1
791,300,room_type_2
791,400,room_type_4
791,201,room_type_1
791,301,room_type_2
791,401,room_type_4
791,202,room_type_1
791,302,room_type_2
791,402,room_type_4
791,203,room_type_1
791,303,room_type_2
791,403,room_type_4
791,204,room_type_1
791,304,room_type_2
791,404,room_type_4
791,205,room_type_1
791,305,room_type_2
791,405,room_type_4
791,206,room_type_1
791,306,room_type_2
791,406,room_type_4
791,207,room_type_1
791,307,room_type_2
791,407,room_type_4
791,208,room_type_1
791,308,room_type_2
791,408,room_type_4
791,209,room_type_1
791,309,room_type_2
791,409,room_type_4
792,200,room_type_1
792,300,room_type_2
792,400,room_type_5
792,201,room_type_1
792,301,room_type_2
792,401,room_type_5
792,202,room_type_1
792,302,room_type_2
792,402,room_type_5
792,203,room_type_1
792,303,room_type_2
792,403,room_type_5
792,204,room_type_1
792,304,room_type_2
792,404,room_type_5
792,205,room_type_1
792,305,room_type_2
792,405,room_type_5
792,206,room_type_1
792,306,room_type_2
792,406,room_type_5
792,207,room_type_1
792,307,room_type_2
792,407,room_type_5
792,208,room_type_1
792,308,room_type_2
792,408,room_type_5
792,209,room_type_1
792,309,room_type_2
792,409,room_type_5
793,200,room_type_1
793,300,room_type_2
793,400,room_type_3
793,201,room_type_1
793,301,room_type_2
793,401,room_type_3
793,202,room_type_1
793,302,room_type_2
793,402,room_type_3
793,203,room_type_1
793,303,room_type_2
793,403,room_type_3
793,204,room_type_1
793,304,room_type_2
793,404,room_type_3
793,205,room_type_1
793,305,room_type_2
793,405,room_type_3
793,206,room_type_1
793,306,room_type_2
793,406,room_type_3
793,207,room_type_1
793,307,room_type_2
793,407,room_type_3
793,208,room_type_1
793,308,room_type_2
793,408,room_type_3
793,209,room_type_1
793,309,room_type_2
793,409,room_type_3
794,200,room_type_1
794,300,room_type_2
794,400,room_type_3
794,201,room_type_1
794,301,room_type_2
794,401,room_type_3
794,202,room_type_1
794,302,room_type_2
794,402,room_type_3
794,203,room_type_1
794,303,room_type_2
794,403,room_type_3
794,204,room_type_1
794,304,room_type_2
794,404,room_type_3
794,205,room_type_1
794,305,room_type_2
794,405,room_type_3
794,206,room_type_1
794,306,room_type_2
794,406,room_type_3
794,207,room_type_1
794,307,room_type_2
794,407,room_type_3
794,208,room_type_1
794,308,room_type_2
794,408,room_type_3
794,209,room_type_1
794,309,room_type_2
794,409,room_type_3
795,200,room_type_1
795,300,room_type_2
795,400,room_type_3
795,201,room_type_1
795,301,room_type_2
795,401,room_type_3
795,202,room_type_1
795,302,room_type_2
795,402,room_type_3
795,203,room_type_1
795,303,room_type_2
795,403,room_type_3
795,204,room_type_1
795,304,room_type_2
795,404,room_type_3
795,205,room_type_1
795,305,room_type_2
795,405,room_type_3
795,206,room_type_1
795,306,room_type_2
795,406,room_type_3
795,207,room_type_1
795,307,room_type_2
795,407,room_type_3
795,208,room_type_1
795,308,room_type_2
795,408,room_type_3
795,209,room_type_1
795,309,room_type_2
795,409,room_type_3
796,200,room_type_1
796,300,room_type_2
796,400,room_type_4
796,201,room_type_1
796,301,room_type_2
796,401,room_type_4
796,202,room_type_1
796,302,room_type_2
796,402,room_type_4
796,203,room_type_1
796,303,room_type_2
796,403,room_type_4
796,204,room_type_1
796,304,room_type_2
796,404,room_type_4
796,205,room_type_1
796,305,room_type_2
796,405,room_type_4
796,206,room_type_1
796,306,room_type_2
796,406,room_type_4
796,207,room_type_1
796,307,room_type_2
796,407,room_type_4
796,208,room_type_1
796,308,room_type_2
796,408,room_type_4
796,209,room_type_1
796,309,room_type_2
796,409,room_type_4
797,200,room_type_1
797,300,room_type_2
797,400,room_type_5
797,201,room_type_1
797,301,room_type_2
797,401,room_type_5
797,202,room_type_1
797,302,room_type_2
797,402,room_type_5
797,203,room_type_1
797,303,room_type_2
797,403,room_type_5
797,204,room_type_1
797,304,room_type_2
797,404,room_type_5
797,205,room_type_1
797,305,room_type_2
797,405,room_type_5
797,206,room_type_1
797,306,room_type_2
797,406,room_type_5
797,207,room_type_1
797,307,room_type_2
797,407,room_type_5
797,208,room_type_1
797,308,room_type_2
797,408,room_type_5
797,209,room_type_1
797,309,room_type_2
797,409,room_type_5
798,200,room_type_1
798,300,room_type_2
798,400,room_type_5
798,201,room_type_1
798,301,room_type_2
798,401,room_type_5
798,202,room_type_1
798,302,room_type_2
798,402,room_type_5
798,203,room_type_1
798,303,room_type_2
798,403,room_type_5
798,204,room_type_1
798,304,room_type_2
798,404,room_type_5
798,205,room_type_1
798,305,room_type_2
798,405,room_type_5
798,206,room_type_1
798,306,room_type_2
798,406,room_type_5
798,207,room_type_1
798,307,room_type_2
798,407,room_type_5
798,208,room_type_1
798,308,room_type_2
798,408,room_type_5
798,209,room_type_1
798,309,room_type_2
798,409,room_type_5
799,200,room_type_1
799,300,room_type_2
799,400,room_type_5
799,201,room_type_1
799,301,room_type_2
799,401,room_type_5
799,202,room_type_1
799,302,room_type_2
799,402,room_type_5
799,203,room_type_1
799,303,room_type_2
799,403,room_type_5
799,204,room_type_1
799,304,room_type_2
799,404,room_type_5
799,205,room_type_1
799,305,room_type_2
799,405,room_type_5
799,206,room_type_1
799,306,room_type_2
799,406,room_type_5
799,207,room_type_1
799,307,room_type_2
799,407,room_type_5
799,208,room_type_1
799,308,room_type_2
799,408,room_type_5
799,209,room_type_1
799,309,room_type_2
799,409,room_type_5
800,200,room_type_1
800,300,room_type_2
800,400,room_type_3
800,201,room_type_1
800,301,room_type_2
800,401,room_type_3
800,202,room_type_1
800,302,room_type_2
800,402,room_type_3
800,203,room_type_1
800,303,room_type_2
800,403,room_type_3
800,204,room_type_1
800,304,room_type_2
800,404,room_type_3
800,205,room_type_1
800,305,room_type_2
800,405,room_type_3
800,206,room_type_1
800,306,room_type_2
800,406,room_type_3
800,207,room_type_1
800,307,room_type_2
800,407,room_type_3
800,208,room_type_1
800,308,room_type_2
800,408,room_type_3
800,209,room_type_1
800,309,room_type_2
800,409,room_type_3
801,200,room_type_1
801,300,room_type_2
801,400,room_type_3
801,201,room_type_1
801,301,room_type_2
801,401,room_type_3
801,202,room_type_1
801,302,room_type_2
801,402,room_type_3
801,203,room_type_1
801,303,room_type_2
801,403,room_type_3
801,204,room_type_1
801,304,room_type_2
801,404,room_type_3
801,205,room_type_1
801,305,room_type_2
801,405,room_type_3
801,206,room_type_1
801,306,room_type_2
801,406,room_type_3
801,207,room_type_1
801,307,room_type_2
801,407,room_type_3
801,208,room_type_1
801,308,room_type_2
801,408,room_type_3
801,209,room_type_1
801,309,room_type_2
801,409,room_type_3
802,200,room_type_1
802,300,room_type_2
802,400,room_type_6
802,201,room_type_1
802,301,room_type_2
802,401,room_type_6
802,202,room_type_1
802,302,room_type_2
802,402,room_type_6
802,203,room_type_1
802,303,room_type_2
802,403,room_type_6
802,204,room_type_1
802,304,room_type_2
802,404,room_type_6
802,205,room_type_1
802,305,room_type_2
802,405,room_type_6
802,206,room_type_1
802,306,room_type_2
802,406,room_type_6
802,207,room_type_1
802,307,room_type_2
802,407,room_type_6
802,208,room_type_1
802,308,room_type_2
802,408,room_type_6
802,209,room_type_1
802,309,room_type_2
802,409,room_type_6
803,200,room_type_1
803,300,room_type_2
803,400,room_type_3
803,201,room_type_1
803,301,room_type_2
803,401,room_type_3
803,202,room_type_1
803,302,room_type_2
803,402,room_type_3
803,203,room_type_1
803,303,room_type_2
803,403,room_type_3
803,204,room_type_1
803,304,room_type_2
803,404,room_type_3
803,205,room_type_1
803,305,room_type_2
803,405,room_type_3
803,206,room_type_1
803,306,room_type_2
803,406,room_type_3
803,207,room_type_1
803,307,room_type_2
803,407,room_type_3
803,208,room_type_1
803,308,room_type_2
803,408,room_type_3
803,209,room_type_1
803,309,room_type_2
803,409,room_type_3
804,200,room_type_1
804,300,room_type_2
804,400,room_type_3
804,201,room_type_1
804,301,room_type_2
804,401,room_type_3
804,202,room_type_1
804,302,room_type_2
804,402,room_type_3
804,203,room_type_1
804,303,room_type_2
804,403,room_type_3
804,204,room_type_1
804,304,room_type_2
804,404,room_type_3
804,205,room_type_1
804,305,room_type_2
804,405,room_type_3
804,206,room_type_1
804,306,room_type_2
804,406,room_type_3
804,207,room_type_1
804,307,room_type_2
804,407,room_type_3
804,208,room_type_1
804,308,room_type_2
804,408,room_type_3
804,209,room_type_1
804,309,room_type_2
804,409,room_type_3
805,200,room_type_1
805,300,room_type_2
805,400,room_type_4
805,201,room_type_1
805,301,room_type_2
805,401,room_type_4
805,202,room_type_1
805,302,room_type_2
805,402,room_type_4
805,203,room_type_1
805,303,room_type_2
805,403,room_type_4
805,204,room_type_1
805,304,room_type_2
805,404,room_type_4
805,205,room_type_1
805,305,room_type_2
805,405,room_type_4
805,206,room_type_1
805,306,room_type_2
805,406,room_type_4
805,207,room_type_1
805,307,room_type_2
805,407,room_type_4
805,208,room_type_1
805,308,room_type_2
805,408,room_type_4
805,209,room_type_1
805,309,room_type_2
805,409,room_type_4
806,200,room_type_1
806,300,room_type_2
806,400,room_type_5
806,201,room_type_1
806,301,room_type_2
806,401,room_type_5
806,202,room_type_1
806,302,room_type_2
806,402,room_type_5
806,203,room_type_1
806,303,room_type_2
806,403,room_type_5
806,204,room_type_1
806,304,room_type_2
806,404,room_type_5
806,205,room_type_1
806,305,room_type_2
806,405,room_type_5
806,206,room_type_1
806,306,room_type_2
806,406,room_type_5
806,207,room_type_1
806,307,room_type_2
806,407,room_type_5
806,208,room_type_1
806,308,room_type_2
806,408,room_type_5
806,209,room_type_1
806,309,room_type_2
806,409,room_type_5
807,200,room_type_1
807,300,room_type_2
807,400,room_type_5
807,201,room_type_1
807,301,room_type_2
807,401,room_type_5
807,202,room_type_1
807,302,room_type_2
807,402,room_type_5
807,203,room_type_1
807,303,room_type_2
807,403,room_type_5
807,204,room_type_1
807,304,room_type_2
807,404,room_type_5
807,205,room_type_1
807,305,room_type_2
807,405,room_type_5
807,206,room_type_1
807,306,room_type_2
807,406,room_type_5
807,207,room_type_1
807,307,room_type_2
807,407,room_type_5
807,208,room_type_1
807,308,room_type_2
807,408,room_type_5
807,209,room_type_1
807,309,room_type_2
807,409,room_type_5
808,200,room_type_1
808,300,room_type_2
808,400,room_type_4
808,201,room_type_1
808,301,room_type_2
808,401,room_type_4
808,202,room_type_1
808,302,room_type_2
808,402,room_type_4
808,203,room_type_1
808,303,room_type_2
808,403,room_type_4
808,204,room_type_1
808,304,room_type_2
808,404,room_type_4
808,205,room_type_1
808,305,room_type_2
808,405,room_type_4
808,206,room_type_1
808,306,room_type_2
808,406,room_type_4
808,207,room_type_1
808,307,room_type_2
808,407,room_type_4
808,208,room_type_1
808,308,room_type_2
808,408,room_type_4
808,209,room_type_1
808,309,room_type_2
808,409,room_type_4
809,200,room_type_1
809,300,room_type_2
809,400,room_type_5
809,201,room_type_1
809,301,room_type_2
809,401,room_type_5
809,202,room_type_1
809,302,room_type_2
809,402,room_type_5
809,203,room_type_1
809,303,room_type_2
809,403,room_type_5
809,204,room_type_1
809,304,room_type_2
809,404,room_type_5
809,205,room_type_1
809,305,room_type_2
809,405,room_type_5
809,206,room_type_1
809,306,room_type_2
809,406,room_type_5
809,207,room_type_1
809,307,room_type_2
809,407,room_type_5
809,208,room_type_1
809,308,room_type_2
809,408,room_type_5
809,209,room_type_1
809,309,room_type_2
809,409,room_type_5
810,200,room_type_1
810,300,room_type_2
810,400,room_type_5
810,201,room_type_1
810,301,room_type_2
810,401,room_type_5
810,202,room_type_1
810,302,room_type_2
810,402,room_type_5
810,203,room_type_1
810,303,room_type_2
810,403,room_type_5
810,204,room_type_1
810,304,room_type_2
810,404,room_type_5
810,205,room_type_1
810,305,room_type_2
810,405,room_type_5
810,206,room_type_1
810,306,room_type_2
810,406,room_type_5
810,207,room_type_1
810,307,room_type_2
810,407,room_type_5
810,208,room_type_1
810,308,room_type_2
810,408,room_type_5
810,209,room_type_1
810,309,room_type_2
810,409,room_type_5
811,200,room_type_1
811,300,room_type_2
811,400,room_type_6
811,201,room_type_1
811,301,room_type_2
811,401,room_type_6
811,202,room_type_1
811,302,room_type_2
811,402,room_type_6
811,203,room_type_1
811,303,room_type_2
811,403,room_type_6
811,204,room_type_1
811,304,room_type_2
811,404,room_type_6
811,205,room_type_1
811,305,room_type_2
811,405,room_type_6
811,206,room_type_1
811,306,room_type_2
811,406,room_type_6
811,207,room_type_1
811,307,room_type_2
811,407,room_type_6
811,208,room_type_1
811,308,room_type_2
811,408,room_type_6
811,209,room_type_1
811,309,room_type_2
811,409,room_type_6
812,200,room_type_1
812,300,room_type_2
812,400,room_type_4
812,201,room_type_1
812,301,room_type_2
812,401,room_type_4
812,202,room_type_1
812,302,room_type_2
812,402,room_type_4
812,203,room_type_1
812,303,room_type_2
812,403,room_type_4
812,204,room_type_1
812,304,room_type_2
812,404,room_type_4
812,205,room_type_1
812,305,room_type_2
812,405,room_type_4
812,206,room_type_1
812,306,room_type_2
812,406,room_type_4
812,207,room_type_1
812,307,room_type_2
812,407,room_type_4
812,208,room_type_1
812,308,room_type_2
812,408,room_type_4
812,209,room_type_1
812,309,room_type_2
812,409,room_type_4
813,200,room_type_1
813,300,room_type_2
813,400,room_type_5
813,201,room_type_1
813,301,room_type_2
813,401,room_type_5
813,202,room_type_1
813,302,room_type_2
813,402,room_type_5
813,203,room_type_1
813,303,room_type_2
813,403,room_type_5
813,204,room_type_1
813,304,room_type_2
813,404,room_type_5
813,205,room_type_1
813,305,room_type_2
813,405,room_type_5
813,206,room_type_1
813,306,room_type_2
813,406,room_type_5
813,207,room_type_1
813,307,room_type_2
813,407,room_type_5
813,208,room_type_1
813,308,room_type_2
813,408,room_type_5
813,209,room_type_1
813,309,room_type_2
813,409,room_type_5
814,200,room_type_1
814,300,room_type_2
814,400,room_type_3
814,201,room_type_1
814,301,room_type_2
814,401,room_type_3
814,202,room_type_1
814,302,room_type_2
814,402,room_type_3
814,203,room_type_1
814,303,room_type_2
814,403,room_type_3
814,204,room_type_1
814,304,room_type_2
814,404,room_type_3
814,205,room_type_1
814,305,room_type_2
814,405,room_type_3
814,206,room_type_1
814,306,room_type_2
814,406,room_type_3
814,207,room_type_1
814,307,room_type_2
814,407,room_type_3
814,208,room_type_1
814,308,room_type_2
814,408,room_type_3
814,209,room_type_1
814,309,room_type_2
814,409,room_type_3
815,200,room_type_1
815,300,room_type_2
815,400,room_type_3
815,201,room_type_1
815,301,room_type_2
815,401,room_type_3
815,202,room_type_1
815,302,room_type_2
815,402,room_type_3
815,203,room_type_1
815,303,room_type_2
815,403,room_type_3
815,204,room_type_1
815,304,room_type_2
815,404,room_type_3
815,205,room_type_1
815,305,room_type_2
815,405,room_type_3
815,206,room_type_1
815,306,room_type_2
815,406,room_type_3
815,207,room_type_1
815,307,room_type_2
815,407,room_type_3
815,208,room_type_1
815,308,room_type_2
815,408,room_type_3
815,209,room_type_1
815,309,room_type_2
815,409,room_type_3
816,200,room_type_1
816,300,room_type_2
816,400,room_type_5
816,201,room_type_1
816,301,room_type_2
816,401,room_type_5
816,202,room_type_1
816,302,room_type_2
816,402,room_type_5
816,203,room_type_1
816,303,room_type_2
816,403,room_type_5
816,204,room_type_1
816,304,room_type_2
816,404,room_type_5
816,205,room_type_1
816,305,room_type_2
816,405,room_type_5
816,206,room_type_1
816,306,room_type_2
816,406,room_type_5
816,207,room_type_1
816,307,room_type_2
816,407,room_type_5
816,208,room_type_1
816,308,room_type_2
816,408,room_type_5
816,209,room_type_1
816,309,room_type_2
816,409,room_type_5
817,200,room_type_1
817,300,room_type_2
817,400,room_type_4
817,201,room_type_1
817,301,room_type_2
817,401,room_type_4
817,202,room_type_1
817,302,room_type_2
817,402,room_type_4
817,203,room_type_1
817,303,room_type_2
817,403,room_type_4
817,204,room_type_1
817,304,room_type_2
817,404,room_type_4
817,205,room_type_1
817,305,room_type_2
817,405,room_type_4
817,206,room_type_1
817,306,room_type_2
817,406,room_type_4
817,207,room_type_1
817,307,room_type_2
817,407,room_type_4
817,208,room_type_1
817,308,room_type_2
817,408,room_type_4
817,209,room_type_1
817,309,room_type_2
817,409,room_type_4
818,200,room_type_1
818,300,room_type_2
818,400,room_type_3
818,201,room_type_1
818,301,room_type_2
818,401,room_type_3
818,202,room_type_1
818,302,room_type_2
818,402,room_type_3
818,203,room_type_1
818,303,room_type_2
818,403,room_type_3
818,204,room_type_1
818,304,room_type_2
818,404,room_type_3
818,205,room_type_1
818,305,room_type_2
818,405,room_type_3
818,206,room_type_1
818,306,room_type_2
818,406,room_type_3
818,207,room_type_1
818,307,room_type_2
818,407,room_type_3
818,208,room_type_1
818,308,room_type_2
818,408,room_type_3
818,209,room_type_1
818,309,room_type_2
818,409,room_type_3
819,200,room_type_1
819,300,room_type_2
819,400,room_type_6
819,201,room_type_1
819,301,room_type_2
819,401,room_type_6
819,202,room_type_1
819,302,room_type_2
819,402,room_type_6
819,203,room_type_1
819,303,room_type_2
819,403,room_type_6
819,204,room_type_1
819,304,room_type_2
819,404,room_type_6
819,205,room_type_1
819,305,room_type_2
819,405,room_type_6
819,206,room_type_1
819,306,room_type_2
819,406,room_type_6
819,207,room_type_1
819,307,room_type_2
819,407,room_type_6
819,208,room_type_1
819,308,room_type_2
819,408,room_type_6
819,209,room_type_1
819,309,room_type_2
819,409,room_type_6
820,200,room_type_1
820,300,room_type_2
820,400,room_type_3
820,201,room_type_1
820,301,room_type_2
820,401,room_type_3
820,202,room_type_1
820,302,room_type_2
820,402,room_type_3
820,203,room_type_1
820,303,room_type_2
820,403,room_type_3
820,204,room_type_1
820,304,room_type_2
820,404,room_type_3
820,205,room_type_1
820,305,room_type_2
820,405,room_type_3
820,206,room_type_1
820,306,room_type_2
820,406,room_type_3
820,207,room_type_1
820,307,room_type_2
820,407,room_type_3
820,208,room_type_1
820,308,room_type_2
820,408,room_type_3
820,209,room_type_1
820,309,room_type_2
820,409,room_type_3
821,200,room_type_1
821,300,room_type_2
821,400,room_type_3
821,201,room_type_1
821,301,room_type_2
821,401,room_type_3
821,202,room_type_1
821,302,room_type_2
821,402,room_type_3
821,203,room_type_1
821,303,room_type_2
821,403,room_type_3
821,204,room_type_1
821,304,room_type_2
821,404,room_type_3
821,205,room_type_1
821,305,room_type_2
821,405,room_type_3
821,206,room_type_1
821,306,room_type_2
821,406,room_type_3
821,207,room_type_1
821,307,room_type_2
821,407,room_type_3
821,208,room_type_1
821,308,room_type_2
821,408,room_type_3
821,209,room_type_1
821,309,room_type_2
821,409,room_type_3
822,200,room_type_1
822,300,room_type_2
822,400,room_type_5
822,201,room_type_1
822,301,room_type_2
822,401,room_type_5
822,202,room_type_1
822,302,room_type_2
822,402,room_type_5
822,203,room_type_1
822,303,room_type_2
822,403,room_type_5
822,204,room_type_1
822,304,room_type_2
822,404,room_type_5
822,205,room_type_1
822,305,room_type_2
822,405,room_type_5
822,206,room_type_1
822,306,room_type_2
822,406,room_type_5
822,207,room_type_1
822,307,room_type_2
822,407,room_type_5
822,208,room_type_1
822,308,room_type_2
822,408,room_type_5
822,209,room_type_1
822,309,room_type_2
822,409,room_type_5
823,200,room_type_1
823,300,room_type_2
823,400,room_type_5
823,201,room_type_1
823,301,room_type_2
823,401,room_type_5
823,202,room_type_1
823,302,room_type_2
823,402,room_type_5
823,203,room_type_1
823,303,room_type_2
823,403,room_type_5
823,204,room_type_1
823,304,room_type_2
823,404,room_type_5
823,205,room_type_1
823,305,room_type_2
823,405,room_type_5
823,206,room_type_1
823,306,room_type_2
823,406,room_type_5
823,207,room_type_1
823,307,room_type_2
823,407,room_type_5
823,208,room_type_1
823,308,room_type_2
823,408,room_type_5
823,209,room_type_1
823,309,room_type_2
823,409,room_type_5
824,200,room_type_1
824,300,room_type_2
824,400,room_type_3
824,201,room_type_1
824,301,room_type_2
824,401,room_type_3
824,202,room_type_1
824,302,room_type_2
824,402,room_type_3
824,203,room_type_1
824,303,room_type_2
824,403,room_type_3
824,204,room_type_1
824,304,room_type_2
824,404,room_type_3
824,205,room_type_1
824,305,room_type_2
824,405,room_type_3
824,206,room_type_1
824,306,room_type_2
824,406,room_type_3
824,207,room_type_1
824,307,room_type_2
824,407,room_type_3
824,208,room_type_1
824,308,room_type_2
824,408,room_type_3
824,209,room_type_1
824,309,room_type_2
824,409,room_type_3
825,200,room_type_1
825,300,room_type_2
825,400,room_type_4
825,201,room_type_1
825,301,room_type_2
825,401,room_type_4
825,202,room_type_1
825,302,room_type_2
825,402,room_type_4
825,203,room_type_1
825,303,room_type_2
825,403,room_type_4
825,204,room_type_1
825,304,room_type_2
825,404,room_type_4
825,205,room_type_1
825,305,room_type_2
825,405,room_type_4
825,206,room_type_1
825,306,room_type_2
825,406,room_type_4
825,207,room_type_1
825,307,room_type_2
825,407,room_type_4
825,208,room_type_1
825,308,room_type_2
825,408,room_type_4
825,209,room_type_1
825,309,room_type_2
825,409,room_type_4
826,200,room_type_1
826,300,room_type_2
826,400,room_type_5
